,mean,std,edge_density,label
152,0.7308268229166667,0.19820333169745738,26.59881591796875,1
153,0.3967584348192402,0.2532682862639662,32.8399658203125,0
154,0.8797317804074755,0.24561246068336265,9.898681640625,1
155,0.35963206571691175,0.19715802081515463,24.1864013671875,0
156,0.3077603209252451,0.1418437362513419,29.36920166015625,0
157,0.30688332950367647,0.2271799708890113,32.5286865234375,1
158,0.6913138595281862,0.27007680653130184,24.9957275390625,0
159,0.29940879672181375,0.23454156669011234,23.90625,0
160,0.4856617647058823,0.22486526253232886,52.6995849609375,1
161,0.562844669117647,0.2237058872619023,62.7850341796875,1
162,0.6076889935661766,0.2087517080427329,49.19769287109375,1
163,0.23204297832414214,0.2350173821618953,23.61053466796875,0
164,0.760669184666054,0.1535546638993442,35.0811767578125,1
165,0.4339113721660539,0.2308055519480101,31.2213134765625,1
166,0.5311719707414215,0.20387494721054308,15.01922607421875,1
167,0.5048141180300245,0.18676105530727613,37.6025390625,0
168,0.6391041475183824,0.19602316820856414,30.1629638671875,0
169,0.5334613874846814,0.1750291102929603,28.27972412109375,1
170,0.5952505074295342,0.14985630882457943,37.74261474609375,1
171,0.5981002508425245,0.22580983336104782,23.39263916015625,1
172,0.5182389801623775,0.22354273900480937,58.76953125,1
173,0.5303045534620098,0.20255742434388058,48.26385498046875,0
174,0.5023990406709559,0.27606265013755626,21.6339111328125,0
175,0.5940360274969363,0.23341125485083042,54.20928955078125,0
176,0.7437095492493874,0.16497331684516325,24.07745361328125,1
177,0.25146268956801465,0.18137519142098382,57.97576904296875,1
178,0.4972850126378676,0.273325634821494,32.684326171875,1
179,0.3899878408394608,0.20513437023915898,24.04632568359375,0
180,0.45360394646139707,0.18262606815156174,45.322265625,1
181,0.39892602060355387,0.24813180300717588,33.555908203125,1
182,0.47402750651041664,0.17724234028229097,24.9957275390625,1
183,0.6762446384803922,0.21316087928441546,43.59466552734375,1
184,0.41026276233149506,0.1536442104439431,35.98388671875,1
185,0.5761848000919118,0.20442968842716172,31.23687744140625,1
186,0.904205441942402,0.15947995825226943,19.31488037109375,1
187,0.26883856081495094,0.20873689583856467,24.98016357421875,1
188,0.4134823069852941,0.21445957413019404,82.0220947265625,1
189,0.726355219822304,0.13814881059190312,16.07757568359375,1
190,0.7465743719362745,0.300902809721234,40.155029296875,1
191,0.4431264839920343,0.1969641093494973,31.50146484375,0
192,0.3528217390471814,0.22021747206639286,33.75823974609375,0
193,0.5301075654871323,0.24337981758968275,31.11236572265625,1
194,0.7029466816023284,0.1720000961051521,28.2952880859375,1
195,0.5253219305300245,0.2811352785228984,26.085205078125,0
196,0.7947957356770834,0.23375779807970892,12.7313232421875,1
197,0.42289129518995094,0.2598164727656817,35.28350830078125,0
198,0.5083668428308823,0.19932245750926592,39.89044189453125,0
199,0.6988984949448529,0.22467194424484774,31.76605224609375,0
